8567,500
8553,500
2064,500
30785,500
30014,500
18066,500
5844,500
29551,500
14001,500
16767,500
8367,500
27989,500
16444,500
22530,500
13806,500
10247,500
19863,500
13994,500
23540,500
8326,500
9502,500
8966,500
13759,500
30695,500
4331,500
6434,500
31187,500
13431,500
4223,500
1584,500
5638,500
3565,500
1514,500
24155,500
30467,500
17889,500
11726,500
12126,500
7468,500
13698,500
17604,500
4019,500
11173,500
9296,500
31809,500
28835,500
28500,500
18438,500
15056,500
23280,500
21004,500
23195,500
8610,500
22566,500
8267,500
16624,500
31204,500
14960,500
17956,500
4305,500
15538,500
14003,500
7393,500
17264,500
28637,500
3125,500
23409,500
19181,500
29662,500
28736,500
22424,500
5411,500
21659,500
9299,500
5670,500
10277,500
15878,500
2557,500
22883,500
477,500
1211,500
20569,500
28705,500
11255,500
12388,500
3985,500
30899,500
20934,500
18371,500
28166,500
5803,500
14550,500
25152,500
2744,500
5969,500
26532,500
29899,500
27262,500
10792,500
28146,500
15767,500
21756,500
28926,500
13009,500
17715,500
26270,500
3596,500
20341,500
13203,500
3675,500
10537,500
10723,500
10538,500
3600,500
21667,500
2333,500
31970,500
15179,500
18812,500
9816,500
24818,500
8754,500
27448,500
21036,500
18754,500
2307,500
5653,500
8724,500
20425,500
558,500
10418,500
26224,500
801,500
9508,500
5942,500
13399,500
24344,500
21600,500
32050,500
18365,500
20767,500
5231,500
1079,500
19238,500
21129,500
2363,500
12117,500
3911,500
29452,500
11795,500
30906,500
9014,500
8391,500
31225,500
24338,500
16413,500
20227,500
9313,500
7172,500
28479,500
12989,500
13975,500
19781,500
1895,500
16719,500
32054,500
28712,500
448,500
24069,500
14192,500
25763,500
18996,500
6076,500
8315,500
26462,500
30281,500
29394,500
5624,500
5431,500
5081,500
18191,500
17021,500
6163,500
12203,500
323,500
23486,500
24916,500
21921,500
8129,500
20869,500
4806,500
12559,500
31650,500
25731,500
2194,500
3741,500
4360,500
13744,500
26581,500
20469,500
18102,500
5582,500
5749,500
20428,500
28998,500
12862,500
8731,500
15960,500
31541,500
7418,500
12106,500
10546,500
14322,500
12648,500
10414,500
23304,500
8127,500
27904,500
13763,500
16728,500
1985,500
21189,500
23504,500
9583,500
6449,500
14367,500
8401,500
13377,500
30094,500
18970,500
26495,500
16494,500
9272,500
28027,500
28900,500
27479,500
30196,500
160,500
14830,500
16446,500
3116,500
9644,500
17716,500
29138,500
20547,500
24488,500
13116,500
10440,500
17104,500
1340,500
4629,500
2351,500
21755,500
2659,500
981,500
10715,500
2260,500
26930,500
12051,500
17921,500
26244,500
14612,500
25901,500
2630,500
28721,500
16284,500
14931,500
12794,500
16731,500
3105,500
8941,500
15226,500
1492,500
5117,500
31363,500
20441,500
21873,500
26818,500
2405,500
23220,500
15536,500
12274,500
5907,500
7805,500
31527,500
6461,500
1957,500
7931,500
3929,500
22525,500
25741,500
23323,500
19370,500
28431,500
21876,500
27214,500
18950,500
15194,500
8879,500
21654,500
17412,500
1905,500
27312,500
28105,500
15547,500
6423,500
8616,500
10194,500
10062,500
7029,500
23671,500
13115,500
10163,500
31324,500
9751,500
12821,500
24477,500
23987,500
19173,500
25680,500
22835,500
8038,500
15379,500
15643,500
13785,500
5766,500
11438,500
20109,500
11807,500
9074,500
612,500
24063,500
30070,500
22827,500
11319,500
1389,500
11912,500
17502,500
11524,500
19864,500
24381,500
23908,500
29046,500
30403,500
26953,500
10536,500
27239,500
15107,500
13012,500
22052,500
12882,500
3668,500
68,500
23351,500
9594,500
10640,500
15691,500
3906,500
23915,500
6102,500
26967,500
20635,500
2918,500
3651,500
17203,500
22856,500
25545,500
4030,500
18307,500
24522,500
12610,500
6973,500
4937,500
12344,500
20060,500
24329,500
28745,500
29615,500
25505,500
14622,500
7040,500
22808,500
6699,500
11285,500
25650,500
14319,500
2959,500
21184,500
28223,500
29506,500
28698,500
20161,500
2706,500
187,500
12619,500
25430,500
27992,500
29904,500
25905,500
25979,500
16162,500
19553,500
8360,500
17530,500
11189,500
29490,500
18162,500
25841,500
2579,500
5692,500
14398,500
28332,500
17312,500
5924,500
17930,500
2222,500
1668,500
6218,500
11876,500
114,500
3203,500
8490,500
2638,500
4588,500
14904,500
21633,500
28841,500
24727,500
31260,500
23060,500
21857,500
26155,500
9733,500
6390,500
15636,500
12075,500
20549,500
9013,500
25091,500
27437,500
1589,500
24366,500
21576,500
16954,500
2652,500
16815,500
5863,500
23396,500
18356,500
10264,500
9162,500
4941,500
18032,500
25316,500
12227,500
10426,500
24850,500
13176,500
14022,500
2039,500
22718,500
9280,500
23617,500
20422,500
28527,500
22278,500
1665,500
21991,500
25571,500
16343,500
12737,500
29792,500
5462,500
10276,500
23820,500
12322,500
12967,500
23516,500
19042,500
11842,500
14498,500
10157,500
11593,500
10732,500
11246,500
29099,500
12516,500
1186,500
8285,500
25961,500
16480,500
771,500
2381,500
28034,500
31571,500
26623,500
4025,500
13966,500
414,500
26447,500
18145,500
23964,500
896,500
28922,500
13355,500
6547,500
26344,500
919,500
14382,500
15696,500
10013,500
30017,500
15727,500
7930,500
25452,500
26129,500
10775,500
5792,500
20149,500
28285,500
15455,500
25422,500
2354,500
5957,500
27753,500
28784,500
20530,500
10557,500
29508,500
16689,500
23232,500
16523,500
6278,500
21448,500
29379,500
30395,500
18603,500
8568,500
9680,500
2960,500
27979,500
12232,500
30700,500
14882,500
24028,500
1464,500
23691,500
6394,500
5981,500
6552,500
25531,500
3059,500
29409,500
29881,500
29794,500
7226,500
21102,500
13149,500
4770,500
23155,500
5561,500
29436,500
13569,500
16955,500
19802,500
15940,500
12035,500
20516,500
3177,500
7917,500
8245,500
13880,500
1463,500
25605,500
13093,500
15017,500
5983,500
208,500
23031,500
21155,500
3290,500
3019,500
27632,500
3158,500
31445,500
10010,500
7273,500
26327,500
21653,500
8672,500
8992,500
21508,500
13365,500
8281,500
11192,500
12362,500
9891,500
23873,500
26200,500
30479,500
23094,500
7880,500
21642,500
18098,500
3319,500
17560,500
20726,500
6297,500
10207,500
23952,500
5376,500
12767,500
19765,500
23490,500
4549,500
120,500
22461,500
17454,500
5728,500
2102,500
11163,500
1569,500
13859,500
12707,500
3189,500
18465,500
3676,500
25277,500
3880,500
9824,500
22173,500
3580,500
30228,500
25854,500
27768,500
17425,500
12189,500
4317,500
11564,500
17743,500
14347,500
11056,500
4940,500
28847,500
1814,500
27826,500
16212,500
13644,500
6629,500
24424,500
687,500
16897,500
14696,500
6797,500
20890,500
3850,500
179,500
4815,500
23564,500
31334,500
30421,500
31582,500
30832,500
23596,500
21708,500
6953,500
5775,500
9664,500
7384,500
30064,500
23958,500
27095,500
20608,500
10270,500
30560,500
16319,500
27644,500
26553,500
13695,500
20312,500
10764,500
14614,500
31707,500
12832,500
9430,500
1864,500
4723,500
31747,500
9706,500
23810,500
7812,500
4028,500
31772,500
11929,500
8083,500
2635,500
19506,500
1254,500
29325,500
2838,500
31182,500
1163,500
19131,500
30678,500
2108,500
20178,500
18426,500
16313,500
14867,500
26157,500
21614,500
7000,500
453,500
19027,500
18569,500
15436,500
2624,500
29614,500
10722,500
222,500
545,500
3311,500
8998,500
27091,500
23214,500
28429,500
15213,500
11632,500
16501,500
24829,500
17689,500
6990,500
15122,500
7128,500
30754,500
5757,500
24557,500
2016,500
27314,500
26572,500
30690,500
12412,500
7209,500
22844,500
5833,500
18237,500
10608,500
10814,500
28497,500
13927,500
5734,500
21077,500
24273,500
1735,500
10858,500
9492,500
12083,500
27773,500
28502,500
27551,500
18849,500
30623,500
4822,500
27231,500
7360,500
8767,500
8711,500
19081,500
23895,500
28511,500
13238,500
31160,500
25191,500
23000,500
24427,500
19471,500
26253,500
201,500
2175,500
7980,500
20457,500
7605,500
15843,500
17372,500
25123,500
30880,500
21927,500
27367,500
4024,500
206,500
483,500
28927,500
1745,500
26163,500
25580,500
7962,500
20784,500
22714,500
10153,500
22562,500
10717,500
8624,500
2643,500
20320,500
13276,500
1892,500
6137,500
9798,500
21101,500
27209,500
14119,500
2258,500
23959,500
12275,500
26667,500
15555,500
2439,500
15863,500
6759,500
32023,500
26411,500
3920,500
520,500
30593,500
10403,500
9336,500
29534,500
3526,500
1171,500
23792,500
2000,500
25094,500
26125,500
29510,500
11911,500
2072,500
29007,500
4359,500
17486,500
682,500
17724,500
27440,500
5031,500
24520,500
16207,500
7034,500
11142,500
24375,500
20572,500
11288,500
1251,500
29622,500
10784,500
31765,500
14864,500
23750,500
16969,500
14390,500
26384,500
22068,500
18732,500
19721,500
29936,500
8019,500
16472,500
19849,500
313,500
27205,500
28814,500
26003,500
15269,500
29632,500
16918,500
31778,500
16078,500
25868,500
20083,500
9446,500
1798,500
20203,500
16923,500
25467,500
7971,500
2137,500
14775,500
29247,500
7945,500
28508,500
16762,500
11942,500
16917,500
11959,500
2958,500
27293,500
18817,500
24166,500
12387,500
1315,500
19305,500
6517,500
5163,500
16908,500
7739,500
722,500
2040,500
12073,500
13382,500
20779,500
3419,500
18390,500
17463,500
29387,500
2329,500
24462,500
8499,500
3133,500
25722,500
26476,500
9597,500
1717,500
19169,500
1009,500
7238,500
3643,500
18416,500
14324,500
26752,500
21686,500
30893,500
27915,500
5096,500
4664,500
5682,500
19307,500
27972,500
31788,500
28428,500
31130,500
26374,500
19504,500
23814,500
3093,500
2995,500
19819,500
17,500
8068,500
31494,500
12659,500
15797,500
22057,500
19019,500
25088,500
6018,500
26483,500
8514,500
1244,500
22441,500
8283,500
23763,500
30814,500
12726,500
3308,500
29465,500
25368,500
17966,500
29985,500
19728,500
9811,500
8307,500
10799,500
18532,500
2290,500
21427,500
18272,500
4157,500
13073,500
6041,500
1830,500
10593,500
30186,500
24746,500
18935,500
9736,500
957,500
5507,500
30375,500
11097,500
24692,500
22999,500
18530,500
9788,500
20535,500
3671,500
13472,500
17195,500
2162,500
28372,500
10605,500
19400,500
22527,500
9223,500
12546,500
16164,500
881,500
26339,500
23108,500
18931,500
28258,500
10779,500
12179,500
25670,500
3239,500
186,500
11341,500
31722,500
29118,500
8271,500
774,500
16364,500
15168,500
10534,500
12645,500
7581,500
13150,500
15664,500
5705,500
294,500
9466,500
25098,500
8001,500
19397,500
14578,500
24393,500
11764,500
15921,500
24602,500
23721,500
17067,500
24098,500
12267,500
1606,500
30481,500
29226,500
14802,500
11441,500
13240,500
16408,500
23813,500
3574,500
3714,500
694,500
16320,500
29778,500
28221,500
23965,500
22910,500
23760,500
22296,500
11661,500
18751,500
4033,500
20135,500
26423,500
22720,500
25715,500
15003,500
18893,500
31117,500
28462,500
4061,500
30734,500
30505,500
11264,500
6863,500
9005,500
25793,500
12520,500
27148,500
15514,500
26257,500
5538,500
8409,500
14191,500
16193,500
14891,500
25727,500
13905,500
24793,500
10489,500
6490,500
26189,500
3727,500
18953,500
15612,500
10812,500
345,500
22280,500
5173,500
29536,500
26267,500
31892,500
22645,500
10822,500
13981,500
20819,500
9231,500
4949,500
23380,500
3742,500
21766,500
4754,500
978,500
12720,500
21444,500
28592,500
25461,500
4601,500
13491,500
1607,500
13167,500
20206,500
28306,500
21302,500
16151,500
13071,500
21264,500
24086,500
24568,500
19115,500
27658,500
21028,500
17882,500
16912,500
8877,500
30261,500
7790,500
16765,500
19816,500
7525,500
791,500
13969,500
6056,500
3442,500
23019,500
6948,500
31241,500
1216,500
18023,500
29893,500
17316,500
10839,500
8964,500
15986,500
31305,500
25174,500
23459,500
6453,500
15508,500
5026,500
16407,500
27913,500
23191,500
24716,500
3000,500
31704,500
3713,500
17510,500
1836,500
14300,500
7314,500
9483,500
24874,500
31449,500
7529,500
4696,500
22041,500
10952,500
13056,500
24324,500
22724,500
3250,500
26776,500
31125,500
20378,500
3443,500
11165,500
31103,500
28149,500
9130,500
3312,500
9820,500
9052,500
13718,500
6919,500
231,500
23776,500
12660,500
29167,500
19823,500
5959,500
23907,500
13489,500
3677,500
21925,500
8605,500
1913,500
7757,500
26226,500
11321,500
15266,500
19657,500
29253,500
20735,500
4753,500
8599,500
17804,500
9727,500
8700,500
21770,500
13943,500
18324,500
20737,500
1692,500
27775,500
15149,500
12552,500
6074,500
24680,500
14005,500
22037,500
8097,500
3782,500
6441,500
4293,500
16214,500
13139,500
20385,500
25180,500
14618,500
11761,500
5778,500
16311,500
28493,500
29958,500
18890,500
18140,500
25588,500
7714,500
14825,500
8332,500
10237,500
5065,500
21446,500
18820,500
15277,500
11515,500
23194,500
24752,500
11351,500
2486,500
26296,500
8473,500
15089,500
15456,500
17075,500
27897,500
8995,500
5849,500
10908,500
5854,500
5148,500
28597,500
9381,500
19310,500
1281,500
17952,500
28552,500
16058,500
21390,500
5516,500
929,500
30076,500
14717,500
6834,500
25869,500
17960,500
6172,500
16801,500
32096,500
9637,500
14218,500
24425,500
8970,500
8064,500
30976,500
1134,500
28616,500
8551,500
31804,500
15609,500
30986,500
11430,500
3687,500
25562,500
11154,500
10478,500
9812,500
12135,500
3934,500
1053,500
23078,500
30641,500
12216,500
28029,500
30833,500
28582,500
11979,500
10390,500
5259,500
28357,500
7588,500
23970,500
16340,500
4054,500
9192,500
13621,500
28394,500
23541,500
27482,500
25284,500
19482,500
13913,500
28203,500
27535,500
17852,500
22524,500
31693,500
21271,500
28805,500
13092,500
23221,500
31580,500
16836,500
24313,500
4145,500
5948,500
23597,500
25756,500
11331,500
23433,500
8052,500
11976,500
9414,500
20130,500
31389,500
7248,500
4830,500
10697,500
28362,500
6165,500
17375,500
21043,500
32058,500
18973,500
4661,500
13106,500
12,500
2996,500
24681,500
1636,500
26016,500
26533,500
16537,500
10881,500
17433,500
22726,500
31557,500
132,500
17819,500
16548,500
10575,500
14405,500
1152,500
8278,500
9983,500
18475,500
11051,500
26880,500
26210,500
20898,500
62,500
22013,500
14156,500
10221,500
10456,500
15396,500
23383,500
16317,500
14082,500
14101,500
5458,500
1802,500
1583,500
1534,500
31957,500
19326,500
3575,500
22457,500
9319,500
9491,500
25664,500
30967,500
25617,500
26647,500
17359,500
10185,500
31506,500
17901,500
6127,500
3286,500
29218,500
13247,500
25273,500
19575,500
2172,500
31623,500
16877,500
5621,500
16892,500
18940,500
19151,500
25131,500
28593,500
30716,500
12521,500
30235,500
3038,500
30566,500
19869,500
21725,500
2932,500
7959,500
6971,500
7997,500
20456,500
27151,500
16804,500
613,500
2490,500
18690,500
23705,500
16131,500
30262,500
4775,500
3007,500
6048,500
25778,500
22552,500
24398,500
30773,500
3655,500
15481,500
12137,500
25874,500
24975,500
12865,500
9831,500
19924,500
21778,500
27779,500
5606,500
12482,500
27581,500
18176,500
28418,500
28837,500
15610,500
30580,500
9113,500
14463,500
4737,500
1834,500
3852,500
9265,500
22516,500
7449,500
25676,500
1712,500
24571,500
13548,500
12174,500
2897,500
24926,500
3891,500
9823,500
30830,500
20527,500
2760,500
23631,500
12765,500
22157,500
25529,500
16813,500
24879,500
12808,500
3932,500
9572,500
17556,500
23365,500
13586,500
4811,500
25102,500
31272,500
16656,500
30601,500
10357,500
5350,500
21216,500
5062,500
5817,500
24137,500
26577,500
6609,500
21988,500
18177,500
29678,500
15327,500
6545,500
11927,500
17884,500
1108,500
1328,500
3126,500
25330,500
16347,500
30629,500
7201,500
28718,500
11820,500
17274,500
3640,500
14031,500
8755,500
18242,500
4975,500
7921,500
22172,500
23918,500
25954,500
7533,500
30959,500
19355,500
12959,500
10251,500
30806,500
7039,500
20802,500
16113,500
21690,500
11786,500
14725,500
21254,500
21328,500
30975,500
21042,500
129,500
9506,500
23638,500
22279,500
10583,500
30073,500
4084,500
23983,500
29700,500
25294,500
24258,500
31191,500
16659,500
28016,500
1287,500
9682,500
15559,500
10315,500
17302,500
87,500
20668,500
31894,500
21584,500
26541,500
22620,500
31042,500
31949,500
27840,500
27152,500
17961,500
23758,500
14215,500
15891,500
18665,500
20299,500
17563,500
29057,500
9273,500
21086,500
21523,500
12462,500
7065,500
749,500
11657,500
31431,500
10481,500
9888,500
1218,500
19159,500
26604,500
19333,500
23717,500
16047,500
2791,500
27586,500
30103,500
31717,500
3476,500
17095,500
29282,500
9115,500
29179,500
12015,500
17985,500
14739,500
18726,500
31933,500
4511,500
725,500
20883,500
6271,500
140,500
7642,500
19971,500
25704,500
28025,500
538,500
8466,500
8692,500
5478,500
11856,500
25371,500
25625,500
2268,500
16565,500
3370,500
27961,500
11193,500
27995,500
20460,500
16616,500
22203,500
10684,500
26848,500
18936,500
31939,500
11503,500
31332,500
29217,500
19069,500
18170,500
26172,500
18281,500
17784,500
22010,500
15504,500
8679,500
64,500
8234,500
11997,500
2942,500
10943,500
26531,500
28125,500
6732,500
6004,500
28345,500
4363,500
12542,500
15084,500
28949,500
10653,500
8389,500
8502,500
6017,500
27695,500
26824,500
23802,500
23563,500
15602,500
16405,500
29752,500
27893,500
16085,500
30202,500
5738,500
7388,500
29562,500
11867,500
25871,500
5386,500
17483,500
11592,500
29461,500
23416,500
13565,500
240,500
4534,500
25770,500
15695,500
21580,500
3453,500
5555,500
30790,500
27352,500
29599,500
8478,500
3610,500
7103,500
1385,500
26627,500
12894,500
25859,500
1563,500
30320,500
25523,500
16425,500
26144,500
19191,500
15260,500
31286,500
28067,500
14124,500
9454,500
29721,500
19911,500
16550,500
22653,500
5188,500
2950,500
25846,500
13118,500
14584,500
18948,500
21122,500
12902,500
24917,500
25204,500
22818,500
24972,500
21533,500
12318,500
22539,500
12292,500
5696,500
12048,500
20246,500
17591,500
77,500
21548,500
16428,500
2570,500
26988,500
30074,500
3222,500
27185,500
2677,500
3692,500
3095,500
1754,500
19063,500
12057,500
14941,500
14183,500
29970,500
25648,500
31096,500
15778,500
25026,500
15008,500
4280,500
17562,500
10854,500
23228,500
12074,500
20264,500
30336,500
16125,500
16751,500
3270,500
16590,500
728,500
12912,500
5211,500
23175,500
30852,500
450,500
7520,500
19834,500
18975,500
28646,500
22920,500
1903,500
12357,500
19651,500
16915,500
29912,500
20927,500
31784,500
21278,500
25070,500
4410,500
21719,500
27998,500
28598,500
25915,500
11749,500
20382,500
30544,500
29026,500
22003,500
4917,500
31046,500
5164,500
27700,500
16499,500
24895,500
27576,500
8825,500
11115,500
29518,500
23916,500
9539,500
6726,500
20918,500
20328,500
24645,500
18458,500
23906,500
31258,500
15703,500
24158,500
29719,500
31314,500
22750,500
29920,500
5914,500
28139,500
23929,500
18566,500
29210,500
31937,500
19059,500
28785,500
14594,500
6635,500
2234,500
23846,500
17834,500
19351,500
49,500
31423,500
17373,500
23369,500
16736,500
11244,500
8883,500
5370,500
26645,500
22063,500
10638,500
411,500
9122,500
30707,500
11675,500
24525,500
2837,500
29679,500
9867,500
3218,500
14978,500
25834,500
9642,500
24448,500
13741,500
24563,500
1334,500
23452,500
16009,500
17442,500
31518,500
28809,500
8093,500
10523,500
7908,500
27487,500
12543,500
13153,500
31983,500
8084,500
11083,500
26931,500
22531,500
3036,500
9861,500
6623,500
24010,500
1145,500
13904,500
26149,500
13441,500
18174,500
3901,500
4786,500
8725,500
336,500
9030,500
117,500
5001,500
8027,500
24301,500
9760,500
30780,500
14616,500
8521,500
4804,500
26945,500
18206,500
31774,500
20187,500
32013,500
23912,500
184,500
13032,500
7964,500
10076,500
25853,500
7993,500
13725,500
20560,500
30539,500
10569,500
2431,500
30969,500
24533,500
11149,500
8311,500
15561,500
29431,500
18386,500
4206,500
